rating_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
917,2876,1825,29,5,Aliquam sed quas doloribus iure pariatur nostrum nulla corrupti.,2023-12-01 01:42:00
918,6997,1513,9,4,Sed quas quia aspernatur nihil eligendi.,2023-04-25 16:13:00
919,2900,1858,44,4,Animi nemo doloribus dolore maxime neque quibusdam.,2023-07-10 16:20:00
920,11535,516,30,3,Voluptatem placeat sint aperiam a voluptates.,2023-11-10 09:40:00
921,7644,1771,30,4,Amet occaecati sint repellendus voluptatum sint repudiandae quisquam cumque ex.,2023-05-22 23:34:00
922,9250,946,25,2,Expedita maiores aliquid explicabo minima occaecati eius illo.,2023-11-15 15:39:00
923,5895,1109,47,3,Facilis commodi laborum maxime ea unde.,2023-08-29 16:53:00
924,11256,1503,44,4,Sint repellat velit quibusdam perferendis non minus occaecati temporibus.,2023-01-04 12:39:00
925,2215,1338,33,5,Debitis cupiditate aut nostrum a consectetur excepturi alias.,2023-10-31 15:25:00
926,4760,693,32,4,Illo quam ducimus quo veritatis dignissimos minima quidem aperiam.,2023-08-19 07:18:00
927,11801,934,3,5,Saepe minus neque cum quia ea delectus exercitationem molestias commodi.,2023-11-02 22:40:00
928,10885,1435,9,4,Ex magnam quisquam vero commodi esse tempora quod magnam ex.,2023-09-19 06:33:00
929,3493,537,34,5,Quam eligendi recusandae reiciendis harum beatae vero ex hic esse.,2023-12-19 06:07:00
930,7616,1506,44,2,Consectetur odit ullam nihil ipsa.,2023-01-09 04:12:00
931,6983,1769,13,5,Quisquam iure hic nobis nemo laborum neque et asperiores deserunt.,2023-02-03 17:17:00
932,5065,342,39,3,Soluta ratione nostrum rem quam laudantium quaerat illo porro.,2023-11-09 19:16:00
933,1916,1297,41,5,Ullam ratione velit id beatae consequuntur.,2023-09-05 15:10:00
934,3420,456,39,4,Aut quae numquam blanditiis illum molestias eveniet.,2023-04-14 13:16:00
935,2979,764,1,5,Cumque officia molestias cupiditate ducimus molestias cum quaerat.,2023-10-26 19:06:00
936,7789,1835,38,3,Culpa possimus repudiandae illum illum repellat aliquam rerum harum inventore.,2023-07-30 04:53:00
937,9620,229,18,5,Quas earum beatae qui accusamus illo mollitia.,2023-01-04 16:10:00
938,3789,843,19,3,Aliquam voluptatibus asperiores officia illo provident totam aliquid eaque minus.,2023-08-12 20:15:00
939,6492,944,10,2,Fuga laborum facere sunt excepturi minus distinctio provident.,2023-05-11 17:09:00
940,7244,329,42,2,Repellat ipsa ipsam fugit pariatur suscipit minima quasi sapiente.,2023-02-05 01:56:00
941,8616,1450,14,2,Maiores deleniti magni minima non laborum tempora quisquam eum id.,2023-05-12 21:57:00
942,10949,971,34,2,Beatae esse voluptas doloribus culpa.,2023-01-04 17:46:00
943,5190,1602,4,5,Praesentium non quo tempore dicta incidunt modi vitae.,2023-12-07 23:55:00
944,1468,757,8,4,Eum veritatis itaque et ratione.,2023-05-08 21:17:00
945,4255,1630,40,4,Expedita nulla explicabo aliquid quas molestias id ut illo unde.,2023-10-26 00:35:00
946,9504,1055,29,3,Voluptates rerum illo corporis magnam laboriosam quasi laboriosam.,2023-02-17 11:53:00
947,2971,1085,31,2,Fugiat tenetur animi autem porro quaerat ex ipsam.,2023-05-27 15:48:00
948,3053,640,16,4,Nulla quaerat ipsa ad eum molestiae ex.,2023-04-25 20:17:00
949,7440,40,38,4,Eum quasi molestiae ipsam dolore officia sint ab perspiciatis quisquam.,2023-11-28 10:08:00
950,677,839,48,4,Nam eos dolor occaecati molestias nesciunt natus nemo sit.,2023-08-16 20:36:00
951,5539,428,1,5,Quos eum maiores architecto amet.,2023-06-30 15:56:00
952,3819,611,18,5,Amet nam nam reiciendis quidem.,2023-10-13 06:13:00
953,9621,1852,5,4,Numquam reprehenderit possimus eum et.,2023-09-16 04:33:00
954,743,1915,35,4,Aut minus praesentium ex est voluptatibus libero amet adipisci quae eveniet.,2023-04-15 18:03:00
955,2294,983,19,2,Exercitationem laboriosam tenetur perspiciatis distinctio aut vero eligendi.,2023-02-11 17:58:00
956,10494,1666,25,2,Placeat doloremque recusandae fugit minima voluptatibus repellendus.,2023-07-04 10:15:00
957,9567,273,27,3,Cupiditate recusandae similique voluptas corrupti.,2023-06-22 18:46:00
958,10334,1159,27,3,Cumque eos deleniti aspernatur officia assumenda vel necessitatibus quibusdam.,2023-08-20 10:57:00
959,227,1842,33,5,Cupiditate quas officia provident officia molestiae.,2023-07-10 13:57:00
960,11645,1441,40,4,Labore voluptates tempora maiores ut qui placeat rem iusto eveniet.,2023-08-07 13:15:00
961,6648,979,6,4,Deleniti nam deleniti amet aperiam amet natus aspernatur provident.,2023-09-26 11:42:00
962,10939,1521,40,5,Voluptatibus debitis a nihil distinctio porro nesciunt.,2023-03-18 02:18:00
963,3428,883,15,3,Odio tempora itaque eum quaerat mollitia neque aliquid deleniti.,2023-03-11 08:30:00
964,10585,1197,40,2,Alias illo assumenda enim esse perspiciatis quibusdam iste.,2023-12-01 14:39:00
965,2631,502,5,4,At quis quisquam dolore fuga fugiat assumenda rerum.,2023-08-02 09:22:00
966,5547,218,26,3,Quae voluptatibus aliquam quaerat dolor.,2023-01-03 16:03:00
967,5264,94,26,4,Nemo expedita tempore asperiores et.,2023-04-23 18:54:00
968,11574,1955,4,5,Quos placeat consequatur iusto ex et nisi.,2023-06-25 20:43:00
969,4703,880,11,3,Ea sit illo asperiores omnis est molestias ab saepe.,2023-02-07 02:09:00
970,10556,1305,6,2,Eligendi vitae occaecati sint commodi ratione aspernatur esse veniam.,2023-07-10 23:56:00
971,3877,447,38,4,Nemo adipisci nobis accusamus dolorem repellendus.,2023-08-30 20:17:00
972,7545,66,40,2,Aperiam id explicabo dolorum impedit facere exercitationem quam aspernatur.,2023-07-08 19:09:00
973,5662,1732,32,2,Eius perferendis earum delectus maiores laborum.,2023-11-28 22:48:00
974,5143,1834,50,4,Eveniet eaque amet saepe consectetur odio architecto rem.,2023-02-26 01:07:00
975,9152,874,1,5,Animi aperiam eius quia officiis illo mollitia pariatur odio tenetur.,2023-07-31 23:15:00
976,4103,1942,21,3,Ut debitis mollitia repellat delectus nobis nesciunt architecto blanditiis maxime.,2023-03-31 10:40:00
977,1396,1203,34,3,Adipisci placeat molestias fugiat esse quaerat recusandae deserunt quis.,2023-11-04 12:12:00
978,1763,544,1,2,Ab accusamus delectus tempore sint dolores sed quasi.,2023-09-05 07:26:00
979,9173,470,10,3,Eos aperiam labore officia reprehenderit.,2023-04-22 12:23:00
980,10998,1503,18,4,Dolores quasi voluptatem autem id incidunt minus enim.,2023-09-28 07:27:00
981,2151,1850,43,3,Aliquam eum aliquid dolorem nam.,2023-01-18 06:35:00
982,6986,1945,3,4,Quasi maxime molestias quo sequi.,2023-09-29 14:12:00
983,6232,714,20,2,Quo dicta quisquam quam facere quasi.,2023-06-06 14:19:00
984,4766,1803,27,5,Fugit modi velit perferendis tenetur alias quae.,2023-10-13 15:07:00
985,5005,1009,7,2,Nam quas architecto commodi enim earum alias.,2023-01-14 15:12:00
986,4717,1544,7,2,At itaque esse beatae suscipit earum.,2023-09-28 11:39:00
987,5489,1703,44,2,Vero neque omnis saepe magnam voluptatum.,2023-10-19 07:58:00
988,8916,129,42,3,Ipsam explicabo cupiditate dolores inventore quisquam itaque magni beatae.,2023-03-13 03:40:00
989,8445,1202,2,4,Tenetur excepturi dolore nemo voluptas ea.,2023-06-07 09:54:00
990,7492,1917,29,5,Numquam et quidem accusantium asperiores.,2023-07-28 06:22:00
991,8553,1863,11,2,Commodi tenetur beatae repudiandae totam facilis animi ipsa.,2023-12-19 09:41:00
992,9188,1764,13,4,Harum omnis tenetur excepturi doloribus.,2023-06-14 17:11:00
993,9825,877,17,5,Aliquam reiciendis possimus numquam consectetur commodi rerum praesentium quia placeat aut.,2023-04-23 00:11:00
994,2567,99,16,5,Necessitatibus hic rem necessitatibus odio sunt in esse hic.,2023-01-14 08:03:00
995,6065,1977,34,2,At alias recusandae adipisci laudantium excepturi et.,2023-08-28 19:06:00
996,8504,1692,39,3,Vitae nisi incidunt a quisquam veniam perferendis.,2023-08-23 21:16:00
997,11848,1616,19,2,Animi dicta voluptatem ratione assumenda officia dignissimos in dolores unde.,2023-08-18 01:47:00
998,954,1687,30,2,Cum assumenda odit laborum delectus cumque.,2023-11-03 08:09:00
999,9018,1139,48,5,Atque veritatis quae repellendus exercitationem repellat a expedita earum magni.,2023-01-16 20:41:00
1000,6675,530,18,2,Laboriosam at accusantium neque quam doloribus.,2023-05-29 20:52:00
1001,5559,1384,50,3,Officia voluptate illo illo nam voluptatem fuga harum beatae non.,2023-07-27 17:59:00
1002,8610,803,38,4,Similique sint eaque quisquam delectus animi autem.,2023-02-08 21:54:00
1003,377,46,47,2,Accusantium voluptate molestiae odit voluptate.,2023-07-27 22:55:00
1004,1145,1687,40,5,Ipsa sapiente fugit tenetur ipsam minima earum repellat asperiores quis.,2023-01-27 03:20:00
1005,4126,415,29,4,Sunt eius qui deserunt ipsam aspernatur libero nihil.,2023-05-08 20:57:00
1006,6805,459,7,3,Qui ipsa nostrum quaerat consectetur magnam alias explicabo magni placeat.,2023-11-23 20:45:00
1007,11358,194,49,5,Adipisci quidem fugit fugiat soluta earum.,2023-08-30 06:18:00
1008,2924,1179,12,2,Modi aut maiores doloremque.,2023-09-02 12:49:00
1009,9174,1740,11,5,Repudiandae mollitia optio asperiores sit assumenda.,2023-05-12 07:57:00
1010,8577,519,11,3,Nam quas in officiis expedita sapiente.,2023-01-05 14:11:00
1011,3424,1680,16,3,Debitis reprehenderit odio adipisci quam fuga quisquam magnam.,2023-10-01 10:05:00
1012,8620,1203,19,2,Quidem eos nisi laudantium expedita minus alias minus.,2023-02-24 05:55:00
1013,11913,760,38,4,Reiciendis alias dignissimos nesciunt saepe sequi facilis.,2023-10-31 13:01:00
1014,11991,1464,23,4,Inventore voluptas architecto ab.,2023-03-30 12:56:00
1015,10100,901,49,3,Soluta itaque fuga numquam enim est laborum at.,2023-04-27 20:15:00
1016,2110,1212,25,5,Nisi quo quia nobis minima eum sequi commodi.,2023-02-14 06:28:00
1017,6124,352,49,5,Excepturi quaerat veniam ut vero asperiores.,2023-05-17 02:23:00
1018,10108,1793,4,3,Nisi fugit quaerat rem tempore optio similique impedit sit.,2023-10-09 04:01:00
1019,3195,1927,36,5,Facilis a libero est asperiores voluptate laudantium iure repellat.,2023-04-08 20:59:00
1020,7858,966,25,4,Laborum neque aliquam itaque numquam.,2023-10-20 06:05:00
1021,1441,1469,24,2,Ad quod nam voluptatum ratione tempore quidem culpa.,2023-10-23 10:38:00
1022,7426,1758,21,4,Aut quidem fugiat laboriosam consectetur quia consectetur quas.,2023-04-20 14:46:00
1023,10288,303,34,2,Alias ad maxime reprehenderit sit impedit consequuntur nulla unde consectetur.,2023-07-28 19:30:00
1024,10674,1107,27,2,Et labore doloribus ratione sint accusamus architecto rem sed vel.,2023-05-13 03:42:00
1025,1762,490,22,3,Illo porro dicta doloremque saepe laudantium ratione ipsum doloribus iusto veniam.,2023-06-26 00:10:00
1026,6322,789,31,4,Culpa atque nihil et provident praesentium.,2023-06-09 20:47:00
1027,11530,382,17,3,Ipsum occaecati quo nostrum amet nisi quia.,2023-09-20 20:05:00
1028,7361,48,15,2,In sequi accusamus alias temporibus alias provident ullam eligendi nisi quasi.,2023-06-08 13:42:00
1029,508,1417,24,5,Odit eos in fugiat.,2023-11-20 12:52:00
1030,5691,339,11,3,Officiis eum sit ducimus asperiores.,2023-11-11 18:51:00
1031,2851,1231,5,2,Ipsam odio in voluptates maxime expedita excepturi ut quas.,2023-10-13 02:59:00
1032,6189,1353,38,2,Fugit voluptatem at autem sed.,2023-12-11 14:51:00
1033,9906,398,49,2,Quisquam vitae facere labore inventore natus ex vel dolorum eos.,2023-03-18 21:56:00
1034,8971,1257,44,3,Officia dignissimos quidem tempore quibusdam dolore quisquam ullam laboriosam.,2023-08-15 03:23:00
1035,10761,820,33,4,Sit excepturi expedita vero quo.,2023-08-03 15:30:00
1036,9000,1346,29,4,Culpa consequatur id labore expedita ipsa officiis minima vitae ratione amet.,2023-08-23 14:52:00
1037,6993,1244,2,4,Modi rerum rerum tempore ea placeat cum corporis quam soluta.,2023-05-26 19:03:00
1038,11497,1623,28,4,Maxime totam placeat ipsam incidunt quod tempore aliquid.,2023-07-22 20:45:00
1039,5706,745,36,5,Hic debitis pariatur error repudiandae optio saepe quod.,2023-02-12 12:14:00
1040,5813,136,9,2,Fugiat reprehenderit ad sint.,2023-11-05 23:05:00
1041,1256,980,22,4,Expedita sed facilis aliquid saepe laborum error a.,2023-03-13 15:14:00
1042,6344,1393,26,2,Quod amet similique necessitatibus natus perspiciatis provident.,2023-07-17 13:29:00
1043,4981,1109,40,3,Ut incidunt placeat error soluta.,2023-10-30 18:53:00
1044,7891,585,7,5,Ducimus cupiditate in asperiores consequuntur.,2023-09-11 04:57:00
1045,7849,1355,4,5,A voluptatum molestiae dolore explicabo molestiae.,2023-11-13 01:42:00
1046,2917,1865,7,5,Dolorum saepe harum odit id perferendis iusto consequuntur.,2023-04-24 13:45:00
1047,1908,1406,36,2,Eaque saepe amet dolorum quidem.,2023-04-19 04:34:00
1048,6163,1613,31,3,Quaerat iure esse mollitia nostrum.,2023-05-11 20:11:00
1049,3718,1596,2,2,Provident dolore recusandae doloremque facilis ea aspernatur libero.,2023-04-23 00:38:00
1050,2621,1766,42,5,Neque veritatis voluptatum incidunt eveniet.,2023-04-01 07:17:00
1051,727,1213,20,2,Fuga quos illo laborum perspiciatis non.,2023-10-17 18:38:00
1052,624,497,31,4,Qui tempore assumenda exercitationem vitae repellendus.,2023-01-06 17:00:00
1053,1935,1787,18,4,Corporis sapiente rem aperiam.,2023-01-23 04:05:00
1054,4165,1650,24,3,Accusantium perferendis veritatis deleniti quasi nisi minima quasi quas.,2023-01-03 20:41:00
1055,10520,503,34,2,At minima pariatur id quia officia quod quibusdam aperiam tenetur.,2023-01-22 08:23:00
1056,5324,717,31,3,Cupiditate at dignissimos amet beatae doloremque fugiat.,2023-03-31 23:15:00
1057,3891,1067,5,4,Similique laudantium adipisci voluptatum natus doloremque ullam.,2023-10-13 19:31:00
1058,2334,148,24,3,Numquam tempore at commodi ut tenetur tenetur libero nemo.,2023-10-18 03:09:00
1059,9355,29,19,2,Autem iure fugit saepe consequuntur ab veniam.,2023-06-11 07:34:00
1060,5975,158,44,5,Repellendus quisquam eos placeat.,2023-04-14 19:37:00
1061,9275,495,18,4,Dicta sint consequatur debitis pariatur fugiat repellendus maxime debitis quaerat.,2023-04-20 13:30:00
1062,4338,404,19,4,Voluptates saepe fugit quaerat reiciendis.,2023-02-08 07:11:00
1063,11941,1756,5,2,Voluptatum quibusdam facilis libero incidunt.,2023-03-09 05:31:00
1064,945,229,29,3,Minima corrupti corrupti cum magni sunt quae adipisci et totam.,2023-03-29 01:57:00
1065,3435,485,21,5,Recusandae nesciunt quia aliquam incidunt tempora unde.,2023-10-02 09:24:00
1066,6337,1682,32,4,Sapiente facilis et fugit cupiditate commodi magni quas quos.,2023-07-12 04:26:00
1067,2798,1495,5,4,Velit iure necessitatibus ex fugit quaerat.,2023-09-30 07:54:00
1068,5368,1947,26,4,In laudantium quam nihil ipsa dolor tenetur cumque vero.,2023-05-18 21:59:00
1069,8056,1822,36,5,Quas amet asperiores mollitia voluptas quisquam.,2023-10-04 02:29:00
1070,4906,1640,10,2,Explicabo quaerat amet recusandae ratione nemo.,2023-09-08 19:01:00
1071,3348,299,49,4,Ratione explicabo quos porro similique nam atque repellendus laboriosam aspernatur ad.,2023-10-08 17:57:00
1072,544,86,17,5,Fugit mollitia corporis iure quasi cum nihil.,2023-09-16 04:55:00
1073,8625,680,38,2,Error cupiditate omnis voluptatem dolorum cum modi sint error.,2023-11-11 22:11:00
1074,10345,32,41,2,Architecto occaecati veritatis mollitia occaecati.,2023-10-07 08:48:00
1075,3602,1580,34,2,Impedit optio modi itaque numquam tempora nostrum voluptate.,2023-09-23 22:40:00
1076,1622,32,1,2,Neque vel ipsa delectus expedita illo recusandae.,2023-09-19 15:17:00
1077,5244,1623,37,3,Voluptate laborum aperiam consequatur maxime similique placeat.,2023-07-05 18:25:00
1078,7505,615,49,4,Ratione repellendus id repudiandae natus dolore fugiat possimus.,2023-06-15 18:28:00
1079,8726,227,16,4,Ipsam quibusdam voluptates rem quidem ab assumenda quos.,2023-11-02 18:22:00
1080,3567,1678,16,4,Commodi necessitatibus omnis numquam sunt provident dolores eaque doloribus.,2023-12-05 18:11:00
1081,8651,1736,1,4,Maiores sunt enim sed quos cupiditate inventore delectus occaecati.,2023-02-08 20:14:00
1082,9592,1941,30,5,Mollitia quasi labore et beatae.,2023-01-05 13:07:00
1083,2153,1100,18,5,Eligendi recusandae tempora quae vel tempore voluptates illum est voluptate.,2023-06-07 15:52:00
1084,11797,1456,10,4,Ea beatae illum consequatur optio quas tempora.,2023-03-26 04:40:00
1085,2318,253,44,2,Culpa ratione officia necessitatibus exercitationem.,2023-11-03 18:10:00
1086,1019,1375,11,5,Molestiae saepe autem saepe fuga assumenda voluptatum.,2023-12-01 05:34:00
1087,4819,934,37,4,Itaque laboriosam id ipsa a similique error.,2023-08-23 14:05:00
1088,7556,45,39,4,Inventore architecto nesciunt facere tempore laboriosam accusamus ea.,2023-10-09 09:53:00
1089,10905,1950,4,4,Minima sunt et pariatur veritatis veniam corrupti.,2023-08-16 07:12:00
1090,5146,236,35,4,Architecto doloribus culpa in alias laboriosam eligendi recusandae animi culpa.,2023-02-23 07:43:00
1091,11540,1629,7,5,Laboriosam debitis similique voluptate autem officiis quia.,2023-05-17 05:33:00
1092,7275,492,41,4,Inventore asperiores non voluptates.,2023-02-23 06:53:00
1093,1262,514,2,4,Nulla quasi iure cum veniam doloremque praesentium tenetur nulla deleniti.,2023-01-12 21:39:00
1094,2908,1918,28,2,Asperiores minus ut molestiae laudantium dolores aut architecto ducimus laborum.,2023-02-13 10:02:00
1095,8127,9,23,3,Laboriosam aspernatur alias adipisci molestiae.,2023-03-25 12:39:00
1096,1995,1878,42,2,Architecto magnam doloribus aperiam rerum fuga aliquam.,2023-04-18 11:10:00
1097,2244,459,49,5,Veniam iste atque dicta libero odio ea.,2023-01-22 18:43:00
1098,8823,1030,35,2,In possimus nemo temporibus inventore provident soluta optio facilis.,2023-03-22 14:17:00
1099,1169,1538,50,5,Quisquam alias provident excepturi animi provident.,2023-11-24 20:51:00
1100,10994,327,48,2,Quos dignissimos iste architecto.,2023-11-08 14:02:00
1101,7559,716,27,4,Laboriosam aliquam tenetur inventore amet quaerat minus corrupti.,2023-09-30 19:06:00
1102,10286,803,34,3,Repellat necessitatibus laborum illum iusto iste laudantium ut.,2023-06-12 15:12:00
1103,7807,1089,50,2,Debitis impedit tenetur qui.,2023-10-19 01:39:00
1104,430,1640,43,2,Ut perferendis iusto praesentium voluptatum vel saepe quas accusamus cumque.,2023-06-17 03:42:00
1105,4117,1868,34,4,Minima quod libero temporibus quod sunt adipisci molestiae molestias occaecati.,2023-09-23 22:27:00
1106,2751,93,43,2,Praesentium praesentium cupiditate harum nobis doloribus iure illo.,2023-08-22 23:03:00
1107,7902,1797,16,5,Dignissimos fuga labore id neque provident alias dolorum.,2023-09-01 14:28:00
1108,7900,1691,41,5,Fuga consectetur autem temporibus ipsam soluta quis.,2023-04-06 07:25:00
1109,3153,933,1,3,Cumque laborum laudantium a exercitationem.,2023-12-04 09:18:00
1110,7475,883,50,5,Ipsum accusantium quae suscipit non placeat.,2023-02-21 17:56:00
1111,3794,910,7,3,Earum fugit tempora qui delectus.,2023-10-09 21:51:00
1112,107,685,47,5,Incidunt libero voluptatibus accusantium quis aliquam sequi alias.,2023-03-21 19:31:00
1113,11218,512,12,2,Velit dolores autem reiciendis nostrum aliquid.,2023-06-09 00:26:00
