order_id,customer_id,restaurant_id,order_timestamp,delivery_timestamp,total_amount,delivery_rider_id,payment_method,order_status
2973,622,32,2023-04-10 15:00:00,2023-04-10 15:37:00,870,62,UPI,delivered
2974,103,16,2023-05-07 18:00:00,2023-05-07 18:24:00,856,47,UPI,delivered
2975,292,18,2023-08-23 04:00:00,2023-08-23 04:30:00,387,58,Card,delivered
2976,580,36,2023-01-02 10:00:00,2023-01-02 10:24:00,857,147,Card,delivered
2977,1842,25,2023-11-01 23:00:00,2023-11-02 00:06:00,445,147,UPI,delivered
2978,1417,10,2023-05-23 21:00:00,2023-05-23 21:45:00,527,176,UPI,delivered
2979,764,1,2023-10-26 18:00:00,2023-10-26 18:54:00,878,49,Card,delivered
2980,1710,26,2023-02-15 16:00:00,2023-02-15 16:42:00,801,193,UPI,delivered
2981,908,16,2023-10-16 05:00:00,2023-10-16 05:52:00,622,161,UPI,delivered
2982,1830,28,2023-11-09 19:00:00,2023-11-09 19:47:00,402,150,UPI,delivered
2983,1385,14,2023-05-05 19:00:00,2023-05-05 19:36:00,228,169,Card,delivered
2984,1450,43,2023-12-12 11:00:00,2023-12-12 11:23:00,573,120,UPI,delivered
2985,1569,35,2023-07-15 03:00:00,2023-07-15 04:01:00,164,177,Card,delivered
2986,1685,41,2023-01-10 13:00:00,2023-01-10 13:57:00,955,139,Cash,delivered
2987,895,32,2023-05-14 15:00:00,2023-05-14 15:58:00,478,43,UPI,delivered
2988,1114,15,2023-10-29 02:00:00,2023-10-29 02:57:00,841,39,UPI,delivered
2989,1672,40,2023-10-24 00:00:00,2023-10-24 00:24:00,625,122,Cash,delivered
2990,216,43,2023-02-19 22:00:00,2023-02-19 22:50:00,173,170,UPI,delivered
2991,240,33,2023-04-23 18:00:00,2023-04-23 18:53:00,511,174,UPI,delivered
2992,272,12,2023-03-07 23:00:00,2023-03-07 23:42:00,814,49,Cash,delivered
2993,1082,43,2023-10-24 19:00:00,2023-10-24 19:33:00,1183,35,UPI,delivered
2994,1788,45,2023-09-26 05:00:00,2023-09-26 06:08:00,594,189,UPI,delivered
2995,687,23,2023-11-27 09:00:00,2023-11-27 09:24:00,609,106,Card,delivered
2996,1948,23,2023-08-11 14:00:00,2023-08-11 14:35:00,222,7,Card,delivered
2997,276,43,2023-08-21 12:00:00,2023-08-21 12:50:00,1086,76,Card,delivered
2998,1136,11,2023-11-06 18:00:00,2023-11-06 18:58:00,313,29,Card,delivered
2999,944,9,2023-09-26 09:00:00,2023-09-26 09:31:00,357,110,Card,failed
3000,1573,16,2023-11-12 17:00:00,2023-11-12 17:37:00,781,102,UPI,cancelled
3001,1414,2,2023-07-04 14:00:00,2023-07-04 14:57:00,344,43,UPI,delivered
3002,606,6,2023-03-26 14:00:00,2023-03-26 14:47:00,738,88,UPI,delivered
3003,1623,47,2023-02-12 05:00:00,2023-02-12 05:46:00,929,125,UPI,delivered
3004,1213,39,2023-09-04 14:00:00,2023-09-04 14:55:00,803,6,UPI,delivered
3005,1545,30,2023-10-06 18:00:00,2023-10-06 18:21:00,1102,5,UPI,delivered
3006,1512,25,2023-11-27 10:00:00,2023-11-27 10:59:00,650,199,UPI,delivered
3007,1721,6,2023-11-24 05:00:00,2023-11-24 05:23:00,969,199,UPI,delivered
3008,874,8,2023-06-20 10:00:00,2023-06-20 10:41:00,1053,166,UPI,cancelled
3009,1486,29,2023-10-28 11:00:00,2023-10-28 11:20:00,921,100,UPI,cancelled
3010,361,31,2023-01-29 07:00:00,2023-01-29 07:33:00,252,157,Card,delivered
3011,1099,12,2023-11-26 11:00:00,2023-11-26 11:58:00,844,192,Card,delivered
3012,1432,34,2023-12-09 22:00:00,2023-12-09 23:06:00,637,158,Card,delivered
3013,305,26,2023-12-17 11:00:00,2023-12-17 12:02:00,815,123,UPI,delivered
3014,1589,39,2023-01-04 07:00:00,2023-01-04 07:41:00,652,81,Card,delivered
3015,1473,38,2023-11-21 08:00:00,2023-11-21 08:57:00,839,167,UPI,delivered
3016,1322,6,2023-07-01 14:00:00,2023-07-01 14:58:00,801,58,Card,delivered
3017,937,29,2023-10-30 14:00:00,2023-10-30 14:37:00,948,49,Card,delivered
3018,480,37,2023-08-04 21:00:00,2023-08-04 21:48:00,1195,124,UPI,delivered
3019,146,13,2023-12-19 00:00:00,2023-12-19 00:52:00,300,93,UPI,delivered
3020,1598,33,2023-09-06 14:00:00,2023-09-06 14:33:00,942,177,Card,delivered
3021,140,48,2023-06-04 14:00:00,2023-06-04 14:51:00,315,20,Card,delivered
3022,278,8,2023-06-16 20:00:00,2023-06-16 20:26:00,595,178,UPI,delivered
3023,619,23,2023-07-12 15:00:00,2023-07-12 15:29:00,642,178,UPI,delivered
3024,209,45,2023-05-05 18:00:00,2023-05-05 18:20:00,309,149,UPI,delivered
3025,413,30,2023-09-08 09:00:00,2023-09-08 09:20:00,253,42,Cash,delivered
3026,664,2,2023-01-18 04:00:00,2023-01-18 04:29:00,569,45,UPI,delivered
3027,999,20,2023-03-14 08:00:00,2023-03-14 09:03:00,223,109,Cash,delivered
3028,1970,7,2023-12-14 19:00:00,2023-12-14 19:42:00,383,72,Cash,delivered
3029,614,40,2023-03-28 16:00:00,2023-03-28 16:20:00,765,131,UPI,delivered
3030,1578,42,2023-03-03 09:00:00,2023-03-03 09:27:00,351,46,Cash,delivered
3031,1046,21,2023-08-17 07:00:00,2023-08-17 08:08:00,810,172,UPI,cancelled
3032,273,42,2023-07-20 05:00:00,2023-07-20 06:04:00,880,158,UPI,cancelled
3033,883,17,2023-10-25 06:00:00,2023-10-25 07:01:00,859,41,UPI,delivered
3034,1164,20,2023-08-22 00:00:00,2023-08-22 00:31:00,960,56,UPI,delivered
3035,1558,11,2023-01-09 09:00:00,2023-01-09 10:07:00,454,102,UPI,delivered
3036,320,5,2023-11-01 21:00:00,2023-11-01 21:32:00,273,107,UPI,delivered
3037,1002,49,2023-10-25 18:00:00,2023-10-25 18:35:00,499,188,Cash,delivered
3038,1725,23,2023-03-14 21:00:00,2023-03-14 21:44:00,1007,157,Card,delivered
3039,817,21,2023-01-17 19:00:00,2023-01-17 19:49:00,1064,138,Card,delivered
3040,1792,34,2023-08-08 17:00:00,2023-08-08 17:20:00,190,12,UPI,cancelled
3041,473,25,2023-03-03 21:00:00,2023-03-03 21:58:00,322,199,Card,delivered
3042,1324,37,2023-08-18 11:00:00,2023-08-18 11:52:00,414,184,Cash,cancelled
3043,623,32,2023-04-13 20:00:00,2023-04-13 20:24:00,653,123,UPI,cancelled
3044,335,9,2023-04-05 05:00:00,2023-04-05 05:52:00,1057,181,UPI,delivered
3045,1265,45,2023-11-10 00:00:00,2023-11-10 00:24:00,699,75,UPI,delivered
3046,25,35,2023-10-01 14:00:00,2023-10-01 14:24:00,635,152,Card,delivered
3047,794,24,2023-10-15 20:00:00,2023-10-15 20:47:00,506,39,Cash,delivered
3048,930,17,2023-04-08 04:00:00,2023-04-08 05:03:00,688,193,Card,delivered
3049,163,47,2023-10-21 01:00:00,2023-10-21 02:04:00,533,53,Card,delivered
3050,1598,27,2023-11-01 09:00:00,2023-11-01 09:39:00,191,152,Card,delivered
3051,864,19,2023-10-12 05:00:00,2023-10-12 05:49:00,712,142,Cash,delivered
3052,49,32,2023-06-24 14:00:00,2023-06-24 14:25:00,229,57,UPI,delivered
3053,640,16,2023-04-25 17:00:00,2023-04-25 17:56:00,1192,20,Card,delivered
3054,1259,33,2023-08-28 12:00:00,2023-08-28 12:29:00,1166,11,Card,delivered
3055,107,20,2023-03-22 10:00:00,2023-03-22 10:51:00,355,94,UPI,cancelled
3056,1297,24,2023-07-10 16:00:00,2023-07-10 16:58:00,635,103,UPI,delivered
3057,601,47,2023-01-19 09:00:00,2023-01-19 09:25:00,638,29,UPI,delivered
3058,1707,26,2023-05-06 14:00:00,2023-05-06 14:36:00,218,109,Card,delivered
3059,131,2,2023-07-19 12:00:00,2023-07-19 13:06:00,333,41,UPI,cancelled
3060,1094,41,2023-05-03 15:00:00,2023-05-03 15:23:00,597,110,UPI,delivered
3061,1456,35,2023-04-21 10:00:00,2023-04-21 10:44:00,912,114,Card,cancelled
3062,254,34,2023-08-03 04:00:00,2023-08-03 04:21:00,1066,18,UPI,delivered
3063,138,47,2023-11-16 03:00:00,2023-11-16 03:52:00,481,80,UPI,delivered
3064,764,38,2023-06-12 07:00:00,2023-06-12 07:31:00,856,20,UPI,delivered
3065,894,47,2023-09-29 02:00:00,2023-09-29 02:37:00,1041,119,Card,delivered
3066,936,45,2023-08-25 00:00:00,2023-08-25 01:07:00,534,70,UPI,delivered
3067,260,20,2023-06-02 17:00:00,2023-06-02 17:42:00,263,83,UPI,delivered
3068,282,26,2023-10-11 17:00:00,2023-10-11 17:30:00,671,80,Card,delivered
3069,1739,15,2023-07-30 15:00:00,2023-07-30 15:44:00,774,25,UPI,delivered
3070,1867,25,2023-07-02 11:00:00,2023-07-02 12:08:00,1067,137,UPI,delivered
3071,427,43,2023-12-10 08:00:00,2023-12-10 08:42:00,1069,17,UPI,delivered
3072,1280,31,2023-11-10 22:00:00,2023-11-10 22:53:00,603,30,Card,delivered
3073,38,39,2023-10-26 14:00:00,2023-10-26 14:48:00,1125,117,Card,delivered
3074,528,21,2023-12-22 01:00:00,2023-12-22 02:00:00,849,154,UPI,delivered
3075,1614,26,2023-04-15 06:00:00,2023-04-15 06:34:00,438,54,Card,delivered
3076,1618,20,2023-03-10 16:00:00,2023-03-10 16:37:00,338,3,UPI,delivered
3077,127,13,2023-05-11 19:00:00,2023-05-11 19:34:00,1091,193,UPI,delivered
3078,1931,7,2023-12-27 09:00:00,2023-12-27 10:04:00,522,59,UPI,delivered
3079,1333,4,2023-10-06 04:00:00,2023-10-06 04:44:00,679,173,UPI,delivered
3080,322,3,2023-07-17 15:00:00,2023-07-17 15:26:00,956,5,UPI,delivered
3081,807,47,2023-02-16 19:00:00,2023-02-16 19:45:00,994,146,UPI,delivered
3082,1211,41,2023-11-27 09:00:00,2023-11-27 09:32:00,771,50,Card,delivered
3083,737,34,2023-11-14 13:00:00,2023-11-14 13:56:00,1055,8,UPI,delivered
3084,1770,14,2023-10-03 05:00:00,2023-10-03 06:05:00,262,98,Card,delivered
3085,1802,8,2023-04-08 07:00:00,2023-04-08 08:06:00,339,51,Cash,delivered
3086,1670,3,2023-10-05 23:00:00,2023-10-05 23:59:00,446,115,UPI,delivered
3087,1324,40,2023-12-14 17:00:00,2023-12-14 17:43:00,495,2,Card,delivered
3088,1559,38,2023-08-15 09:00:00,2023-08-15 09:28:00,1140,61,Cash,delivered
3089,1103,23,2023-08-05 12:00:00,2023-08-05 12:51:00,745,109,UPI,delivered
3090,1632,14,2023-01-11 23:00:00,2023-01-11 23:24:00,433,15,UPI,delivered
3091,342,40,2023-06-11 02:00:00,2023-06-11 03:01:00,829,63,UPI,delivered
3092,765,1,2023-09-05 12:00:00,2023-09-05 12:49:00,540,48,UPI,delivered
3093,889,46,2023-02-25 19:00:00,2023-02-25 20:09:00,1030,153,UPI,cancelled
3094,1174,16,2023-07-13 02:00:00,2023-07-13 03:00:00,482,158,Cash,delivered
3095,1962,26,2023-11-22 23:00:00,2023-11-22 23:58:00,762,123,UPI,delivered
3096,1711,1,2023-09-15 16:00:00,2023-09-15 16:20:00,1062,1,UPI,delivered
3097,1536,11,2023-07-17 01:00:00,2023-07-17 02:08:00,909,180,UPI,delivered
3098,1421,19,2023-11-30 19:00:00,2023-11-30 19:50:00,922,177,Cash,delivered
3099,1609,13,2023-12-20 10:00:00,2023-12-20 10:30:00,1136,183,Card,delivered
3100,931,30,2023-02-08 22:00:00,2023-02-08 22:42:00,427,121,UPI,delivered
3101,99,24,2023-01-26 03:00:00,2023-01-26 03:31:00,923,86,UPI,delivered
3102,1256,48,2023-02-27 06:00:00,2023-02-27 07:05:00,365,9,Card,delivered
3103,1639,39,2023-06-18 19:00:00,2023-06-18 19:53:00,617,80,UPI,delivered
3104,94,40,2023-09-15 08:00:00,2023-09-15 08:39:00,720,116,Card,delivered
3105,202,32,2023-07-03 10:00:00,2023-07-03 10:59:00,319,181,UPI,cancelled
3106,524,22,2023-01-11 05:00:00,2023-01-11 05:28:00,1084,97,Card,cancelled
3107,827,16,2023-08-11 16:00:00,2023-08-11 16:49:00,238,173,UPI,delivered
3108,1061,27,2023-01-20 16:00:00,2023-01-20 16:53:00,1196,24,UPI,delivered
3109,485,32,2023-06-26 05:00:00,2023-06-26 05:36:00,367,71,Card,delivered
3110,398,23,2023-08-21 00:00:00,2023-08-21 00:27:00,838,174,UPI,delivered
3111,1987,24,2023-02-03 16:00:00,2023-02-03 16:53:00,176,180,UPI,delivered
3112,46,39,2023-03-07 00:00:00,2023-03-07 01:04:00,520,195,UPI,delivered
3113,470,19,2023-02-02 06:00:00,2023-02-02 06:52:00,554,4,Card,delivered
3114,1113,3,2023-11-11 21:00:00,2023-11-11 21:54:00,517,120,Card,delivered
3115,536,21,2023-06-11 05:00:00,2023-06-11 06:00:00,792,163,Card,delivered
3116,1446,12,2023-09-12 12:00:00,2023-09-12 12:38:00,723,54,UPI,delivered
3117,1909,30,2023-09-18 00:00:00,2023-09-18 01:03:00,877,76,UPI,delivered
3118,1838,32,2023-11-06 12:00:00,2023-11-06 12:54:00,284,107,Cash,delivered
3119,891,44,2023-04-14 10:00:00,2023-04-14 10:38:00,459,64,Cash,delivered
3120,816,30,2023-07-18 05:00:00,2023-07-18 05:22:00,177,155,UPI,delivered
3121,348,19,2023-12-14 20:00:00,2023-12-14 20:27:00,1029,138,UPI,delivered
3122,110,25,2023-03-03 04:00:00,2023-03-03 04:35:00,543,93,UPI,delivered
3123,1382,41,2023-02-19 22:00:00,2023-02-19 22:40:00,949,79,UPI,cancelled
3124,1395,13,2023-05-26 03:00:00,2023-05-26 03:27:00,743,155,UPI,delivered
3125,542,11,2023-10-04 20:00:00,2023-10-04 21:00:00,277,35,UPI,delivered
3126,1498,35,2023-02-15 10:00:00,2023-02-15 10:46:00,967,76,Card,delivered
3127,454,43,2023-08-07 01:00:00,2023-08-07 01:51:00,606,87,UPI,delivered
3128,109,44,2023-08-06 06:00:00,2023-08-06 06:46:00,740,65,Cash,delivered
3129,1518,31,2023-08-24 03:00:00,2023-08-24 03:56:00,953,130,Card,delivered
3130,1905,13,2023-02-15 14:00:00,2023-02-15 14:52:00,888,53,Cash,delivered
3131,1892,22,2023-03-27 13:00:00,2023-03-27 14:02:00,167,143,UPI,delivered
3132,902,30,2023-03-05 21:00:00,2023-03-05 22:01:00,338,7,Card,delivered
3133,278,44,2023-12-30 00:00:00,2023-12-30 01:06:00,1028,109,UPI,delivered
3134,1928,17,2023-03-24 14:00:00,2023-03-24 14:45:00,237,57,Card,delivered
3135,294,49,2023-09-18 09:00:00,2023-09-18 09:33:00,663,81,Cash,delivered
3136,239,14,2023-09-19 07:00:00,2023-09-19 07:22:00,835,181,Card,delivered
3137,1366,43,2023-08-31 12:00:00,2023-08-31 12:33:00,651,59,Cash,delivered
3138,1440,24,2023-12-19 09:00:00,2023-12-19 09:52:00,484,148,Card,delivered
3139,1975,45,2023-12-07 02:00:00,2023-12-07 02:47:00,482,105,UPI,delivered
3140,1415,48,2023-08-21 00:00:00,2023-08-21 00:50:00,941,39,Cash,cancelled
3141,884,29,2023-01-07 00:00:00,2023-01-07 00:43:00,604,164,UPI,delivered
3142,1564,41,2023-02-27 14:00:00,2023-02-27 15:05:00,343,80,UPI,delivered
3143,1803,3,2023-10-20 08:00:00,2023-10-20 08:59:00,1078,21,Cash,failed
3144,1157,2,2023-09-20 15:00:00,2023-09-20 15:35:00,910,41,UPI,delivered
3145,53,1,2023-07-08 17:00:00,2023-07-08 17:28:00,1196,40,Card,delivered
3146,1092,1,2023-10-23 03:00:00,2023-10-23 03:27:00,497,165,UPI,delivered
3147,25,36,2023-03-20 05:00:00,2023-03-20 05:47:00,287,100,UPI,failed
3148,1485,17,2023-09-04 04:00:00,2023-09-04 04:51:00,298,82,Card,delivered
3149,1928,38,2023-02-21 05:00:00,2023-02-21 05:42:00,974,193,Card,cancelled
3150,888,27,2023-10-22 21:00:00,2023-10-22 22:08:00,1049,55,UPI,delivered
3151,1032,21,2023-06-20 22:00:00,2023-06-20 23:05:00,318,177,Card,delivered
3152,518,41,2023-10-05 20:00:00,2023-10-05 20:48:00,298,23,UPI,delivered
3153,933,1,2023-12-04 08:00:00,2023-12-04 09:02:00,449,71,UPI,delivered
3154,1667,37,2023-09-11 12:00:00,2023-09-11 12:37:00,1014,119,UPI,delivered
3155,1853,36,2023-05-30 14:00:00,2023-05-30 15:01:00,453,162,UPI,delivered
3156,291,11,2023-12-06 00:00:00,2023-12-06 00:20:00,831,29,UPI,delivered
3157,202,44,2023-02-25 05:00:00,2023-02-25 06:03:00,1183,189,UPI,delivered
3158,1124,36,2023-03-18 08:00:00,2023-03-18 08:46:00,605,186,Card,delivered
3159,896,28,2023-09-18 12:00:00,2023-09-18 12:22:00,548,72,Card,delivered
3160,1991,47,2023-06-04 09:00:00,2023-06-04 09:57:00,259,189,UPI,delivered
3161,447,4,2023-05-04 01:00:00,2023-05-04 01:27:00,980,38,UPI,delivered
3162,949,36,2023-09-23 19:00:00,2023-09-23 20:08:00,651,166,UPI,delivered
3163,415,16,2023-08-08 16:00:00,2023-08-08 16:56:00,401,2,UPI,delivered
3164,1134,42,2023-07-14 03:00:00,2023-07-14 03:39:00,997,15,UPI,delivered
3165,1471,13,2023-02-25 10:00:00,2023-02-25 10:36:00,819,106,UPI,delivered
3166,1613,34,2023-09-20 05:00:00,2023-09-20 05:54:00,1175,96,UPI,delivered
3167,1457,24,2023-07-03 00:00:00,2023-07-03 01:06:00,610,42,Cash,cancelled
3168,1061,21,2023-07-16 10:00:00,2023-07-16 11:02:00,1196,63,Card,delivered
3169,369,1,2023-06-15 19:00:00,2023-06-15 19:52:00,574,197,Cash,delivered
3170,1724,35,2023-04-20 08:00:00,2023-04-20 08:46:00,884,161,UPI,delivered
3171,465,43,2023-01-01 14:00:00,2023-01-01 15:00:00,1098,70,UPI,delivered
3172,1207,42,2023-06-17 09:00:00,2023-06-17 09:46:00,961,114,UPI,delivered
3173,147,36,2023-06-21 07:00:00,2023-06-21 07:48:00,553,20,UPI,delivered
3174,1175,48,2023-06-27 20:00:00,2023-06-27 20:36:00,938,18,UPI,delivered
3175,1160,4,2023-03-23 13:00:00,2023-03-23 14:07:00,1004,130,Card,delivered
3176,1175,44,2023-06-14 05:00:00,2023-06-14 06:07:00,367,194,UPI,delivered
3177,1481,24,2023-09-30 02:00:00,2023-09-30 02:24:00,809,85,UPI,delivered
3178,647,43,2023-04-06 11:00:00,2023-04-06 11:53:00,174,199,Card,delivered
3179,1433,13,2023-05-08 01:00:00,2023-05-08 01:33:00,515,111,Card,delivered
3180,506,43,2023-09-10 23:00:00,2023-09-10 23:45:00,990,92,Card,delivered
3181,276,50,2023-11-22 23:00:00,2023-11-22 23:44:00,563,169,UPI,delivered
3182,687,43,2023-01-12 10:00:00,2023-01-12 10:42:00,255,200,UPI,delivered
3183,1185,30,2023-11-29 13:00:00,2023-11-29 13:28:00,293,169,UPI,delivered
3184,532,43,2023-04-16 21:00:00,2023-04-16 21:44:00,642,148,UPI,delivered
3185,1143,21,2023-02-05 06:00:00,2023-02-05 06:34:00,291,173,Card,cancelled
3186,1154,1,2023-10-20 22:00:00,2023-10-20 22:51:00,235,20,UPI,delivered
3187,1979,39,2023-01-28 04:00:00,2023-01-28 04:26:00,882,7,Cash,failed
3188,322,20,2023-09-08 21:00:00,2023-09-08 22:01:00,163,143,Card,delivered
3189,258,45,2023-03-22 20:00:00,2023-03-22 20:30:00,387,151,UPI,delivered
3190,1304,27,2023-07-08 22:00:00,2023-07-08 23:03:00,737,20,UPI,delivered
3191,484,42,2023-07-05 08:00:00,2023-07-05 08:25:00,452,48,UPI,delivered
3192,88,9,2023-07-13 03:00:00,2023-07-13 03:30:00,489,115,UPI,delivered
3193,551,2,2023-03-15 16:00:00,2023-03-15 17:01:00,448,78,UPI,delivered
3194,206,36,2023-05-09 01:00:00,2023-05-09 02:06:00,1176,31,UPI,delivered
3195,1927,36,2023-04-08 19:00:00,2023-04-08 19:49:00,1077,93,Card,delivered
3196,1141,31,2023-05-17 11:00:00,2023-05-17 11:33:00,200,104,UPI,delivered
3197,574,45,2023-01-04 16:00:00,2023-01-04 16:26:00,1032,10,UPI,cancelled
3198,370,35,2023-12-18 21:00:00,2023-12-18 21:24:00,538,28,UPI,delivered
3199,424,11,2023-06-07 10:00:00,2023-06-07 10:32:00,892,13,UPI,delivered
3200,1290,28,2023-04-04 13:00:00,2023-04-04 13:36:00,583,174,UPI,delivered
3201,1495,21,2023-08-18 08:00:00,2023-08-18 09:03:00,841,44,Card,delivered
3202,1293,42,2023-07-13 22:00:00,2023-07-13 22:23:00,239,169,UPI,delivered
3203,867,2,2023-12-09 00:00:00,2023-12-09 00:46:00,426,138,UPI,delivered
3204,1659,42,2023-01-28 00:00:00,2023-01-28 00:24:00,1034,17,UPI,delivered
3205,1605,20,2023-09-18 00:00:00,2023-09-18 01:05:00,356,12,UPI,delivered
3206,1645,23,2023-03-07 07:00:00,2023-03-07 07:25:00,779,135,Card,delivered
3207,744,7,2023-10-30 14:00:00,2023-10-30 14:45:00,1068,160,UPI,delivered
3208,1927,4,2023-10-22 03:00:00,2023-10-22 03:52:00,985,137,UPI,delivered
3209,1249,48,2023-05-06 11:00:00,2023-05-06 11:41:00,847,114,Card,delivered
3210,876,19,2023-03-17 10:00:00,2023-03-17 11:02:00,272,179,UPI,delivered
3211,1904,44,2023-10-04 22:00:00,2023-10-04 22:51:00,936,156,UPI,delivered
3212,1719,32,2023-05-23 12:00:00,2023-05-23 12:44:00,1198,32,UPI,delivered
3213,877,44,2023-12-16 21:00:00,2023-12-16 22:09:00,1117,110,UPI,delivered
3214,11,40,2023-03-25 19:00:00,2023-03-25 19:56:00,909,85,Card,delivered
3215,280,36,2023-10-19 23:00:00,2023-10-19 23:26:00,337,71,UPI,delivered
3216,708,14,2023-11-13 12:00:00,2023-11-13 13:00:00,509,91,Card,delivered
3217,321,39,2023-03-31 00:00:00,2023-03-31 00:55:00,567,53,UPI,delivered
3218,367,9,2023-08-31 02:00:00,2023-08-31 02:37:00,1015,95,Card,delivered
3219,479,49,2023-06-02 09:00:00,2023-06-02 09:46:00,936,183,UPI,delivered
3220,424,12,2023-10-06 16:00:00,2023-10-06 16:56:00,387,3,UPI,delivered
3221,801,26,2023-03-01 22:00:00,2023-03-01 22:21:00,810,99,Card,delivered
3222,1813,3,2023-03-10 07:00:00,2023-03-10 07:51:00,225,81,UPI,delivered
3223,225,34,2023-06-27 22:00:00,2023-06-27 22:42:00,894,139,UPI,delivered
3224,1270,6,2023-12-29 23:00:00,2023-12-29 23:38:00,440,161,UPI,delivered
3225,554,14,2023-06-10 21:00:00,2023-06-10 22:05:00,1056,7,UPI,delivered
3226,1720,1,2023-10-24 11:00:00,2023-10-24 11:38:00,505,7,Card,delivered
3227,774,23,2023-10-05 19:00:00,2023-10-05 19:23:00,785,26,UPI,delivered
3228,1620,23,2023-02-16 01:00:00,2023-02-16 01:20:00,1179,47,Card,delivered
3229,155,26,2023-09-21 03:00:00,2023-09-21 03:52:00,728,148,UPI,delivered
3230,85,48,2023-10-24 20:00:00,2023-10-24 20:43:00,324,80,Card,delivered
3231,789,26,2023-12-24 19:00:00,2023-12-24 19:22:00,174,3,UPI,delivered
3232,1773,1,2023-06-07 00:00:00,2023-06-07 00:41:00,407,5,Card,failed
3233,1460,39,2023-07-02 05:00:00,2023-07-02 05:39:00,300,139,Card,delivered
3234,1824,9,2023-01-12 23:00:00,2023-01-12 23:59:00,934,164,UPI,delivered
3235,1300,40,2023-06-08 19:00:00,2023-06-08 20:00:00,1030,193,UPI,delivered
3236,232,30,2023-12-20 18:00:00,2023-12-20 19:05:00,1146,114,Card,delivered
3237,1368,4,2023-07-03 21:00:00,2023-07-03 21:21:00,1033,197,UPI,delivered
3238,356,37,2023-08-13 20:00:00,2023-08-13 20:45:00,336,69,Card,delivered
3239,14,50,2023-04-25 21:00:00,2023-04-25 21:23:00,594,1,UPI,delivered
3240,46,46,2023-05-22 10:00:00,2023-05-22 10:41:00,1026,199,UPI,delivered
3241,1039,8,2023-01-08 21:00:00,2023-01-08 21:30:00,761,63,UPI,delivered
3242,1699,47,2023-08-29 22:00:00,2023-08-29 23:05:00,329,54,UPI,delivered
3243,1790,28,2023-09-14 07:00:00,2023-09-14 08:01:00,527,156,UPI,delivered
3244,392,36,2023-02-20 06:00:00,2023-02-20 06:59:00,236,7,Cash,delivered
3245,210,11,2023-01-04 18:00:00,2023-01-04 19:00:00,842,144,UPI,delivered
3246,405,36,2023-06-04 22:00:00,2023-06-04 23:00:00,1132,128,Card,delivered
3247,472,24,2023-02-01 21:00:00,2023-02-01 21:26:00,224,179,Card,delivered
3248,1901,48,2023-09-12 14:00:00,2023-09-12 15:07:00,290,56,UPI,delivered
3249,1212,25,2023-06-16 19:00:00,2023-06-16 19:36:00,784,56,Cash,delivered
3250,908,26,2023-02-13 12:00:00,2023-02-13 12:53:00,950,94,Card,delivered
3251,4,35,2023-03-12 14:00:00,2023-03-12 14:46:00,276,125,UPI,delivered
3252,751,9,2023-06-07 12:00:00,2023-06-07 12:21:00,355,165,UPI,delivered
3253,1203,15,2023-06-24 06:00:00,2023-06-24 06:42:00,1191,121,UPI,delivered
3254,53,7,2023-06-22 05:00:00,2023-06-22 05:57:00,200,154,Card,delivered
3255,1177,4,2023-03-19 20:00:00,2023-03-19 20:57:00,407,151,UPI,delivered
3256,1984,43,2023-05-28 21:00:00,2023-05-28 22:01:00,511,24,UPI,delivered
3257,1935,38,2023-06-04 09:00:00,2023-06-04 09:31:00,930,111,UPI,delivered
3258,125,49,2023-06-21 10:00:00,2023-06-21 10:37:00,250,26,UPI,delivered
3259,1213,15,2023-10-23 19:00:00,2023-10-23 19:31:00,476,143,Cash,delivered
3260,1676,20,2023-07-20 12:00:00,2023-07-20 12:47:00,150,118,Card,delivered
3261,619,9,2023-10-25 23:00:00,2023-10-25 23:37:00,186,102,Cash,cancelled
3262,1564,49,2023-06-21 10:00:00,2023-06-21 10:39:00,833,31,UPI,delivered
3263,1196,34,2023-01-18 11:00:00,2023-01-18 11:23:00,166,196,UPI,delivered
3264,514,8,2023-08-07 17:00:00,2023-08-07 17:33:00,250,9,UPI,delivered
3265,1871,40,2023-08-20 15:00:00,2023-08-20 15:28:00,1048,76,UPI,delivered
3266,545,16,2023-08-18 05:00:00,2023-08-18 05:31:00,250,124,UPI,delivered
3267,1705,6,2023-11-10 07:00:00,2023-11-10 07:44:00,328,111,Card,delivered
3268,610,11,2023-07-26 09:00:00,2023-07-26 09:29:00,1058,78,UPI,delivered
3269,1021,11,2023-04-15 03:00:00,2023-04-15 03:43:00,603,24,UPI,cancelled
3270,915,18,2023-12-06 05:00:00,2023-12-06 05:36:00,979,11,Cash,delivered
3271,67,29,2023-06-29 11:00:00,2023-06-29 11:40:00,597,91,UPI,cancelled
3272,1002,5,2023-08-25 11:00:00,2023-08-25 11:23:00,274,117,UPI,delivered
3273,414,8,2023-10-13 08:00:00,2023-10-13 08:41:00,583,125,Card,delivered
